entry_ts,exit_ts,r,side,pair,mode,side_sleeve,cost
1736337600.0,1736341200.0,-1.1481,long,GBPJPY,standard_00_50,long,base
1736744400.0,1736751600.0,-1.1538,long,GBPJPY,standard_00_50,long,base
1736924400.0,1736928000.0,-1.1824,long,GBPJPY,standard_00_50,long,base
1737648000.0,1737684000.0,2.2862,long,GBPJPY,standard_00_50,long,base
1738198800.0,1738202400.0,-1.1724,long,GBPJPY,standard_00_50,long,base
1738231200.0,1738238400.0,-1.1722,long,GBPJPY,standard_00_50,long,base
1738728000.0,1738767600.0,-1.1598,long,GBPJPY,standard_00_50,long,base
1739232000.0,1739260800.0,-1.2185,long,GBPJPY,standard_00_50,long,base
1739754000.0,1739757600.0,-1.1704,long,GBPJPY,standard_00_50,long,base
1739966400.0,1739973600.0,-1.1627,long,GBPJPY,standard_00_50,long,base
1739977200.0,1740006000.0,-1.1616,long,GBPJPY,standard_00_50,long,base
1740009600.0,1740013200.0,-1.1958,long,GBPJPY,standard_00_50,long,base
1740016800.0,1740020400.0,-1.174,long,GBPJPY,standard_00_50,long,base
1740153600.0,1740157200.0,-1.1454,long,GBPJPY,standard_00_50,long,base
1740708000.0,1740726000.0,2.3918,long,GBPJPY,standard_00_50,long,base
1741100400.0,1741111200.0,2.4039,long,GBPJPY,standard_00_50,long,base
1741615200.0,1741647600.0,-1.1122,long,GBPJPY,standard_00_50,long,base
1741651200.0,1741680000.0,2.3856,long,GBPJPY,standard_00_50,long,base
1741885200.0,1741924800.0,2.3747,long,GBPJPY,standard_00_50,long,base
1742461200.0,1742464800.0,-1.2119,long,GBPJPY,standard_00_50,long,base
1743390000.0,1743505200.0,-1.1363,long,GBPJPY,standard_00_50,long,base
1743631200.0,1743649200.0,-1.0917,long,GBPJPY,standard_00_50,long,base
1743688800.0,1743717600.0,-1.0941,long,GBPJPY,standard_00_50,long,base
1743742800.0,1743750000.0,-1.1088,long,GBPJPY,standard_00_50,long,base
1743757200.0,1743760800.0,-1.1072,long,GBPJPY,standard_00_50,long,base
1743764400.0,1743775200.0,-1.0803,long,GBPJPY,standard_00_50,long,base
1744102800.0,1744128000.0,-1.1203,long,GBPJPY,standard_00_50,long,base
1744293600.0,1744297200.0,-1.1047,long,GBPJPY,standard_00_50,long,base
1744786800.0,1744790400.0,2.2982,long,GBPJPY,standard_00_50,long,base
1744844400.0,1744869600.0,2.341,long,GBPJPY,standard_00_50,long,base
1745935200.0,1746003600.0,2.2665,long,GBPJPY,standard_00_50,long,base
1746021600.0,1746072000.0,2.3092,long,GBPJPY,standard_00_50,long,base
1746187200.0,1746190800.0,-1.163,long,GBPJPY,standard_00_50,long,base
1746482400.0,1746514800.0,-1.2519,long,GBPJPY,standard_00_50,long,base
1747270800.0,1747281600.0,-1.1742,long,GBPJPY,standard_00_50,long,base
1747317600.0,1747353600.0,-1.189,long,GBPJPY,standard_00_50,long,base
1747602000.0,1747605600.0,-1.2247,long,GBPJPY,standard_00_50,long,base
1747800000.0,1747821600.0,-1.2265,long,GBPJPY,standard_00_50,long,base
1747872000.0,1747893600.0,-1.1732,long,GBPJPY,standard_00_50,long,base
1747900800.0,1747918800.0,2.3268,long,GBPJPY,standard_00_50,long,base
1748412000.0,1748415600.0,-1.2027,long,GBPJPY,standard_00_50,long,base
1748520000.0,1748527200.0,-1.1604,long,GBPJPY,standard_00_50,long,base
1748872800.0,1748901600.0,-1.2202,long,GBPJPY,standard_00_50,long,base
1748934000.0,1748937600.0,-1.2207,long,GBPJPY,standard_00_50,long,base
1749067200.0,1749106800.0,2.3217,long,GBPJPY,standard_00_50,long,base
1749538800.0,1749564000.0,2.2901,long,GBPJPY,standard_00_50,long,base
1749690000.0,1749704400.0,-1.1982,long,GBPJPY,standard_00_50,long,base
1750161600.0,1750172400.0,-1.1628,long,GBPJPY,standard_00_50,long,base
1750219200.0,1750240800.0,-1.2246,long,GBPJPY,standard_00_50,long,base
1750269600.0,1750291200.0,-1.1971,long,GBPJPY,standard_00_50,long,base
1750734000.0,1750748400.0,-1.2367,long,GBPJPY,standard_00_50,long,base
1751047200.0,1751230800.0,-1.2064,long,GBPJPY,standard_00_50,long,base
1751248800.0,1751256000.0,-1.2052,long,GBPJPY,standard_00_50,long,base
1751356800.0,1751367600.0,-1.2401,long,GBPJPY,standard_00_50,long,base
1751464800.0,1751544000.0,2.3468,long,GBPJPY,standard_00_50,long,base
1751626800.0,1751850000.0,-1.3125,long,GBPJPY,standard_00_50,long,base
1752069600.0,1752076800.0,-1.2587,long,GBPJPY,standard_00_50,long,base
1752192000.0,1752199200.0,2.211,long,GBPJPY,standard_00_50,long,base
1752667200.0,1752674400.0,-1.2248,long,GBPJPY,standard_00_50,long,base
1753113600.0,1753167600.0,2.2785,long,GBPJPY,standard_00_50,long,base
1753192800.0,1753221600.0,2.3139,long,GBPJPY,standard_00_50,long,base
1755248400.0,1755471600.0,2.2283,long,GBPJPY,standard_00_50,long,base
1755626400.0,1755651600.0,-1.2754,long,GBPJPY,standard_00_50,long,base
1756360800.0,1756364400.0,-1.2716,long,GBPJPY,standard_00_50,long,base
1756378800.0,1756425600.0,-1.2513,long,GBPJPY,standard_00_50,long,base
1756458000.0,1756479600.0,2.1979,long,GBPJPY,standard_00_50,long,base
1756800000.0,1756807200.0,-1.2036,long,GBPJPY,standard_00_50,long,base
1756818000.0,1756821600.0,-1.162,long,GBPJPY,standard_00_50,long,base
1757908800.0,1757919600.0,2.0734,long,GBPJPY,standard_00_50,long,base
1758006000.0,1758024000.0,2.1399,long,GBPJPY,standard_00_50,long,base
1758034800.0,1758042000.0,-1.2678,long,GBPJPY,standard_00_50,long,base
1758261600.0,1758265200.0,-1.2387,long,GBPJPY,standard_00_50,long,base
1759125600.0,1759129200.0,-1.3552,long,GBPJPY,standard_00_50,long,base
1759136400.0,1759154400.0,-1.298,long,GBPJPY,standard_00_50,long,base
1759215600.0,1759219200.0,-1.2745,long,GBPJPY,standard_00_50,long,base
1759320000.0,1759352400.0,-1.2516,long,GBPJPY,standard_00_50,long,base
1759413600.0,1759460400.0,2.3015,long,GBPJPY,standard_00_50,long,base
1760000400.0,1760014800.0,-1.2303,long,GBPJPY,standard_00_50,long,base
1760029200.0,1760076000.0,-1.1599,long,GBPJPY,standard_00_50,long,base
1760094000.0,1760108400.0,-1.1826,long,GBPJPY,standard_00_50,long,base
1761127200.0,1761141600.0,2.2922,long,GBPJPY,standard_00_50,long,base
1761609600.0,1761620400.0,-1.2891,long,GBPJPY,standard_00_50,long,base
1761627600.0,1761638400.0,-1.2873,long,GBPJPY,standard_00_50,long,base
1761739200.0,1761742800.0,-1.1807,long,GBPJPY,standard_00_50,long,base
1762182000.0,1762221600.0,-1.2309,long,GBPJPY,standard_00_50,long,base
1762239600.0,1762243200.0,-1.26,long,GBPJPY,standard_00_50,long,base
1762250400.0,1762257600.0,-1.1764,long,GBPJPY,standard_00_50,long,base
1762282800.0,1762300800.0,-1.1612,long,GBPJPY,standard_00_50,long,base
1762448400.0,1762524000.0,2.3163,long,GBPJPY,standard_00_50,long,base
1763096400.0,1763107200.0,-1.199,long,GBPJPY,standard_00_50,long,base
1763737200.0,1764136800.0,2.3749,long,GBPJPY,standard_00_50,long,base
1764320400.0,1764327600.0,-1.2611,long,GBPJPY,standard_00_50,long,base
1764576000.0,1764662400.0,2.2826,long,GBPJPY,standard_00_50,long,base
1765854000.0,1765861200.0,-1.2763,long,GBPJPY,standard_00_50,long,base
1765958400.0,1765983600.0,2.2774,long,GBPJPY,standard_00_50,long,base
1766995200.0,1767020400.0,-1.2676,long,GBPJPY,standard_00_50,long,base
1767096000.0,1767168000.0,-1.2944,long,GBPJPY,standard_00_50,long,base
1767772800.0,1767790800.0,-1.3322,long,GBPJPY,standard_00_50,long,base
1767805200.0,1767848400.0,-1.2855,long,GBPJPY,standard_00_50,long,base
1767859200.0,1767884400.0,2.151,long,GBPJPY,standard_00_50,long,base
1768381200.0,1768384800.0,-1.3333,long,GBPJPY,standard_00_50,long,base
1769389200.0,1769400000.0,-1.101,long,GBPJPY,standard_00_50,long,base
1769414400.0,1769425200.0,-1.1022,long,GBPJPY,standard_00_50,long,base
1770620400.0,1770645600.0,-1.1574,long,GBPJPY,standard_00_50,long,base
1770739200.0,1770768000.0,-1.1499,long,GBPJPY,standard_00_50,long,base
1770771600.0,1770782400.0,-1.1758,long,GBPJPY,standard_00_50,long,base
1770814800.0,1770818400.0,-1.1413,long,GBPJPY,standard_00_50,long,base
1770865200.0,1770894000.0,2.352,long,GBPJPY,standard_00_50,long,base
1771297200.0,1771300800.0,-1.2935,long,GBPJPY,standard_00_50,long,base
1771808400.0,1771866000.0,-1.2011,long,GBPJPY,standard_00_50,long,base
1772096400.0,1772118000.0,-1.2517,long,GBPJPY,standard_00_50,long,base
1772197200.0,1772402400.0,-1.1954,long,GBPJPY,standard_00_50,long,base
1772528400.0,1772550000.0,-1.1987,long,GBPJPY,standard_00_50,long,base
1772672400.0,1772690400.0,-1.2198,long,GBPJPY,standard_00_50,long,base
1773309600.0,1773381600.0,-1.3446,long,GBPJPY,standard_00_50,long,base
1773608400.0,1773640800.0,-1.2219,long,GBPJPY,standard_00_50,long,base
1773644400.0,1773666000.0,2.2249,long,GBPJPY,standard_00_50,long,base
1773867600.0,1773900000.0,-1.2527,long,GBPJPY,standard_00_50,long,base
1775246400.0,1775422800.0,-1.3802,long,GBPJPY,standard_00_50,long,base
1776859200.0,1776877200.0,2.1565,long,GBPJPY,standard_00_50,long,base
1776960000.0,1777060800.0,2.2365,long,GBPJPY,standard_00_50,long,base
1777539600.0,1777543200.0,-1.2096,long,GBPJPY,standard_00_50,long,base
1778446800.0,1778457600.0,2.2507,long,GBPJPY,standard_00_50,long,base
1778562000.0,1778565600.0,-1.2879,long,GBPJPY,standard_00_50,long,base
1778806800.0,1778824800.0,-1.2079,long,GBPJPY,standard_00_50,long,base
1778832000.0,1778835600.0,-1.303,long,GBPJPY,standard_00_50,long,base
1779192000.0,1779195600.0,-1.3157,long,GBPJPY,standard_00_50,long,base
1779926400.0,1779930000.0,-1.4049,long,GBPJPY,standard_00_50,long,base
1779940800.0,1779951600.0,2.0861,long,GBPJPY,standard_00_50,long,base
1780466400.0,1780470000.0,-1.5012,long,GBPJPY,standard_00_50,long,base
1780545600.0,1780556400.0,-1.4301,long,GBPJPY,standard_00_50,long,base
1780675200.0,1780682400.0,-1.2433,long,GBPJPY,standard_00_50,long,base
1781132400.0,1781179200.0,-1.2789,long,GBPJPY,standard_00_50,long,base
1781470800.0,1781481600.0,2.1716,long,GBPJPY,standard_00_50,long,base
1781578800.0,1781596800.0,2.1137,long,GBPJPY,standard_00_50,long,base
1781683200.0,1781694000.0,-1.4895,long,GBPJPY,standard_00_50,long,base
1781712000.0,1781719200.0,-1.3824,long,GBPJPY,standard_00_50,long,base
1781780400.0,1781794800.0,2.2708,long,GBPJPY,standard_00_50,long,base
1781809200.0,1781841600.0,-1.1451,long,GBPJPY,standard_00_50,long,base
1782302400.0,1782370800.0,2.2501,long,GBPJPY,standard_00_50,long,base
1782820800.0,1782828000.0,2.2286,long,GBPJPY,standard_00_50,long,base
1782972000.0,1782975600.0,-1.3255,long,GBPJPY,standard_00_50,long,base
1720702800.0,1720738800.0,-1.2318,long,GBPJPY,standard_00_50,long,stress
1721253600.0,1721257200.0,-1.2586,long,GBPJPY,standard_00_50,long,stress
1721703600.0,1721718000.0,-1.3818,long,GBPJPY,standard_00_50,long,stress
1721721600.0,1721725200.0,-1.3033,long,GBPJPY,standard_00_50,long,stress
1721901600.0,1721908800.0,2.3486,long,GBPJPY,standard_00_50,long,stress
1722240000.0,1722258000.0,2.2674,long,GBPJPY,standard_00_50,long,stress
1722358800.0,1722369600.0,-1.185,long,GBPJPY,standard_00_50,long,stress
1722376800.0,1722380400.0,-1.191,long,GBPJPY,standard_00_50,long,stress
1722412800.0,1722427200.0,-1.0902,long,GBPJPY,standard_00_50,long,stress
1722582000.0,1722600000.0,-1.1713,long,GBPJPY,standard_00_50,long,stress
1722610800.0,1722808800.0,-1.1171,long,GBPJPY,standard_00_50,long,stress
1722949200.0,1722992400.0,2.4198,long,GBPJPY,standard_00_50,long,stress
1723075200.0,1723122000.0,2.367,long,GBPJPY,standard_00_50,long,stress
1723600800.0,1723622400.0,2.2609,long,GBPJPY,standard_00_50,long,stress
1723813200.0,1724036400.0,-1.2484,long,GBPJPY,standard_00_50,long,stress
1724047200.0,1724079600.0,2.3172,long,GBPJPY,standard_00_50,long,stress
1724191200.0,1724216400.0,2.1964,long,GBPJPY,standard_00_50,long,stress
1724626800.0,1724630400.0,-1.2048,long,GBPJPY,standard_00_50,long,stress
1724655600.0,1724720400.0,2.2948,long,GBPJPY,standard_00_50,long,stress
1724860800.0,1724864400.0,-1.2668,long,GBPJPY,standard_00_50,long,stress
1724868000.0,1724882400.0,-1.2438,long,GBPJPY,standard_00_50,long,stress
1725433200.0,1725458400.0,-1.2229,long,GBPJPY,standard_00_50,long,stress
1725606000.0,1725624000.0,2.2134,long,GBPJPY,standard_00_50,long,stress
1725832800.0,1725980400.0,-1.1415,long,GBPJPY,standard_00_50,long,stress
1726030800.0,1726038000.0,-1.2184,long,GBPJPY,standard_00_50,long,stress
1726200000.0,1726214400.0,-1.2428,long,GBPJPY,standard_00_50,long,stress
1726221600.0,1726455600.0,-1.2257,long,GBPJPY,standard_00_50,long,stress
1726470000.0,1726480800.0,2.2159,long,GBPJPY,standard_00_50,long,stress
1727078400.0,1727092800.0,2.2481,long,GBPJPY,standard_00_50,long,stress
1727445600.0,1727452800.0,-1.1067,long,GBPJPY,standard_00_50,long,stress
1727791200.0,1727798400.0,-1.1586,long,GBPJPY,standard_00_50,long,stress
1727802000.0,1727866800.0,2.3601,long,GBPJPY,standard_00_50,long,stress
1728370800.0,1728450000.0,2.2644,long,GBPJPY,standard_00_50,long,stress
1728968400.0,1728972000.0,-1.4997,long,GBPJPY,standard_00_50,long,stress
1729602000.0,1729641600.0,2.2222,long,GBPJPY,standard_00_50,long,stress
1729832400.0,1729857600.0,2.1512,long,GBPJPY,standard_00_50,long,stress
1731387600.0,1731398400.0,-1.4135,long,GBPJPY,standard_00_50,long,stress
1731679200.0,1731682800.0,-1.2131,long,GBPJPY,standard_00_50,long,stress
1732006800.0,1732032000.0,2.3017,long,GBPJPY,standard_00_50,long,stress
1732172400.0,1732176000.0,-1.2815,long,GBPJPY,standard_00_50,long,stress
1732197600.0,1732230000.0,-1.1909,long,GBPJPY,standard_00_50,long,stress
1732233600.0,1732266000.0,-1.2434,long,GBPJPY,standard_00_50,long,stress
1732269600.0,1732514400.0,2.2839,long,GBPJPY,standard_00_50,long,stress
1732543200.0,1732579200.0,-1.2362,long,GBPJPY,standard_00_50,long,stress
1732636800.0,1732640400.0,-1.2491,long,GBPJPY,standard_00_50,long,stress
1732651200.0,1732669200.0,-1.2671,long,GBPJPY,standard_00_50,long,stress
1733378400.0,1733392800.0,2.2068,long,GBPJPY,standard_00_50,long,stress
1733493600.0,1733731200.0,2.2459,long,GBPJPY,standard_00_50,long,stress
1733907600.0,1733925600.0,-1.2567,long,GBPJPY,standard_00_50,long,stress
1734015600.0,1734091200.0,2.2798,long,GBPJPY,standard_00_50,long,stress
1734429600.0,1734444000.0,-1.3004,long,GBPJPY,standard_00_50,long,stress
1734663600.0,1734922800.0,2.2619,long,GBPJPY,standard_00_50,long,stress
1735632000.0,1735639200.0,2.1672,long,GBPJPY,standard_00_50,long,stress
1735815600.0,1735819200.0,-1.235,long,GBPJPY,standard_00_50,long,stress
1736265600.0,1736323200.0,-1.2702,long,GBPJPY,standard_00_50,long,stress
1736337600.0,1736341200.0,-1.2468,long,GBPJPY,standard_00_50,long,stress
1736744400.0,1736751600.0,-1.2563,long,GBPJPY,standard_00_50,long,stress
1736924400.0,1736928000.0,-1.3039,long,GBPJPY,standard_00_50,long,stress
1737648000.0,1737684000.0,2.1436,long,GBPJPY,standard_00_50,long,stress
1738198800.0,1738202400.0,-1.2873,long,GBPJPY,standard_00_50,long,stress
1738231200.0,1738238400.0,-1.2871,long,GBPJPY,standard_00_50,long,stress
1738728000.0,1738767600.0,-1.2664,long,GBPJPY,standard_00_50,long,stress
1739232000.0,1739260800.0,-1.3642,long,GBPJPY,standard_00_50,long,stress
1739754000.0,1739757600.0,-1.2841,long,GBPJPY,standard_00_50,long,stress
1739966400.0,1739973600.0,-1.2711,long,GBPJPY,standard_00_50,long,stress
1739977200.0,1740006000.0,-1.2694,long,GBPJPY,standard_00_50,long,stress
1740009600.0,1740013200.0,-1.3264,long,GBPJPY,standard_00_50,long,stress
1740016800.0,1740020400.0,-1.29,long,GBPJPY,standard_00_50,long,stress
1740153600.0,1740157200.0,-1.2423,long,GBPJPY,standard_00_50,long,stress
1740708000.0,1740726000.0,2.3197,long,GBPJPY,standard_00_50,long,stress
1741100400.0,1741111200.0,2.3399,long,GBPJPY,standard_00_50,long,stress
1741615200.0,1741647600.0,-1.187,long,GBPJPY,standard_00_50,long,stress
1741651200.0,1741680000.0,2.3093,long,GBPJPY,standard_00_50,long,stress
1741885200.0,1741924800.0,2.2911,long,GBPJPY,standard_00_50,long,stress
1742461200.0,1742464800.0,-1.3531,long,GBPJPY,standard_00_50,long,stress
1743390000.0,1743505200.0,-1.2271,long,GBPJPY,standard_00_50,long,stress
1743631200.0,1743649200.0,-1.1529,long,GBPJPY,standard_00_50,long,stress
1743688800.0,1743717600.0,-1.1568,long,GBPJPY,standard_00_50,long,stress
1743742800.0,1743750000.0,-1.1813,long,GBPJPY,standard_00_50,long,stress
1743757200.0,1743760800.0,-1.1786,long,GBPJPY,standard_00_50,long,stress
1743764400.0,1743775200.0,-1.1338,long,GBPJPY,standard_00_50,long,stress
1744102800.0,1744128000.0,-1.2004,long,GBPJPY,standard_00_50,long,stress
1744293600.0,1744297200.0,-1.1744,long,GBPJPY,standard_00_50,long,stress
1744786800.0,1744790400.0,2.1637,long,GBPJPY,standard_00_50,long,stress
1744844400.0,1744869600.0,2.2351,long,GBPJPY,standard_00_50,long,stress
1745935200.0,1746003600.0,2.1108,long,GBPJPY,standard_00_50,long,stress
1746021600.0,1746072000.0,2.1819,long,GBPJPY,standard_00_50,long,stress
1746187200.0,1746190800.0,-1.2717,long,GBPJPY,standard_00_50,long,stress
1746482400.0,1746514800.0,-1.4198,long,GBPJPY,standard_00_50,long,stress
1747270800.0,1747281600.0,-1.2903,long,GBPJPY,standard_00_50,long,stress
1747317600.0,1747353600.0,-1.315,long,GBPJPY,standard_00_50,long,stress
1747602000.0,1747605600.0,-1.3744,long,GBPJPY,standard_00_50,long,stress
1747800000.0,1747821600.0,-1.3774,long,GBPJPY,standard_00_50,long,stress
1747872000.0,1747893600.0,-1.2887,long,GBPJPY,standard_00_50,long,stress
1747900800.0,1747918800.0,2.2113,long,GBPJPY,standard_00_50,long,stress
1748412000.0,1748415600.0,-1.3379,long,GBPJPY,standard_00_50,long,stress
1748520000.0,1748527200.0,-1.2673,long,GBPJPY,standard_00_50,long,stress
1748872800.0,1748901600.0,-1.3671,long,GBPJPY,standard_00_50,long,stress
1748934000.0,1748937600.0,-1.3678,long,GBPJPY,standard_00_50,long,stress
1749067200.0,1749106800.0,2.2028,long,GBPJPY,standard_00_50,long,stress
1749538800.0,1749564000.0,2.1502,long,GBPJPY,standard_00_50,long,stress
1749690000.0,1749704400.0,-1.3304,long,GBPJPY,standard_00_50,long,stress
1750161600.0,1750172400.0,-1.2714,long,GBPJPY,standard_00_50,long,stress
1750219200.0,1750240800.0,-1.3743,long,GBPJPY,standard_00_50,long,stress
1750269600.0,1750291200.0,-1.3285,long,GBPJPY,standard_00_50,long,stress
1750734000.0,1750748400.0,-1.3944,long,GBPJPY,standard_00_50,long,stress
1751047200.0,1751230800.0,-1.344,long,GBPJPY,standard_00_50,long,stress
1751248800.0,1751256000.0,-1.342,long,GBPJPY,standard_00_50,long,stress
1751356800.0,1751367600.0,-1.4002,long,GBPJPY,standard_00_50,long,stress
1751464800.0,1751544000.0,2.2446,long,GBPJPY,standard_00_50,long,stress
1751626800.0,1751850000.0,-1.5209,long,GBPJPY,standard_00_50,long,stress
1752069600.0,1752076800.0,-1.4311,long,GBPJPY,standard_00_50,long,stress
1752192000.0,1752199200.0,2.0184,long,GBPJPY,standard_00_50,long,stress
1752667200.0,1752674400.0,-1.3746,long,GBPJPY,standard_00_50,long,stress
1753113600.0,1753167600.0,2.1308,long,GBPJPY,standard_00_50,long,stress
1753192800.0,1753221600.0,2.1898,long,GBPJPY,standard_00_50,long,stress
1755248400.0,1755471600.0,2.0472,long,GBPJPY,standard_00_50,long,stress
1755626400.0,1755651600.0,-1.459,long,GBPJPY,standard_00_50,long,stress
1756360800.0,1756364400.0,-1.4526,long,GBPJPY,standard_00_50,long,stress
1756378800.0,1756425600.0,-1.4189,long,GBPJPY,standard_00_50,long,stress
1756458000.0,1756479600.0,1.9966,long,GBPJPY,standard_00_50,long,stress
1756800000.0,1756807200.0,-1.3394,long,GBPJPY,standard_00_50,long,stress
1756818000.0,1756821600.0,-1.2699,long,GBPJPY,standard_00_50,long,stress
1757908800.0,1757919600.0,1.789,long,GBPJPY,standard_00_50,long,stress
1758006000.0,1758024000.0,1.8999,long,GBPJPY,standard_00_50,long,stress
1758034800.0,1758042000.0,-1.4464,long,GBPJPY,standard_00_50,long,stress
1758261600.0,1758265200.0,-1.3978,long,GBPJPY,standard_00_50,long,stress
1759125600.0,1759129200.0,-1.5921,long,GBPJPY,standard_00_50,long,stress
1759136400.0,1759154400.0,-1.4966,long,GBPJPY,standard_00_50,long,stress
1759215600.0,1759219200.0,-1.4575,long,GBPJPY,standard_00_50,long,stress
1759320000.0,1759352400.0,-1.4194,long,GBPJPY,standard_00_50,long,stress
1759413600.0,1759460400.0,2.1691,long,GBPJPY,standard_00_50,long,stress
1760000400.0,1760014800.0,-1.3838,long,GBPJPY,standard_00_50,long,stress
1760029200.0,1760076000.0,-1.2665,long,GBPJPY,standard_00_50,long,stress
1760094000.0,1760108400.0,-1.3043,long,GBPJPY,standard_00_50,long,stress
1761127200.0,1761141600.0,2.1536,long,GBPJPY,standard_00_50,long,stress
1761609600.0,1761620400.0,-1.4819,long,GBPJPY,standard_00_50,long,stress
1761627600.0,1761638400.0,-1.4788,long,GBPJPY,standard_00_50,long,stress
1761739200.0,1761742800.0,-1.3012,long,GBPJPY,standard_00_50,long,stress
1762182000.0,1762221600.0,-1.3848,long,GBPJPY,standard_00_50,long,stress
1762239600.0,1762243200.0,-1.4333,long,GBPJPY,standard_00_50,long,stress
1762250400.0,1762257600.0,-1.2939,long,GBPJPY,standard_00_50,long,stress
1762282800.0,1762300800.0,-1.2687,long,GBPJPY,standard_00_50,long,stress
1762448400.0,1762524000.0,2.1939,long,GBPJPY,standard_00_50,long,stress
1763096400.0,1763107200.0,-1.3317,long,GBPJPY,standard_00_50,long,stress
1763737200.0,1764136800.0,2.2915,long,GBPJPY,standard_00_50,long,stress
1764320400.0,1764327600.0,-1.4351,long,GBPJPY,standard_00_50,long,stress
1764576000.0,1764662400.0,2.1376,long,GBPJPY,standard_00_50,long,stress
1765854000.0,1765861200.0,-1.4604,long,GBPJPY,standard_00_50,long,stress
1765958400.0,1765983600.0,2.1291,long,GBPJPY,standard_00_50,long,stress
1766995200.0,1767020400.0,-1.446,long,GBPJPY,standard_00_50,long,stress
1767096000.0,1767168000.0,-1.4906,long,GBPJPY,standard_00_50,long,stress
1767772800.0,1767790800.0,-1.5536,long,GBPJPY,standard_00_50,long,stress
1767805200.0,1767848400.0,-1.4758,long,GBPJPY,standard_00_50,long,stress
1767859200.0,1767884400.0,1.9184,long,GBPJPY,standard_00_50,long,stress
1768381200.0,1768384800.0,-1.5555,long,GBPJPY,standard_00_50,long,stress
1769389200.0,1769400000.0,-1.1683,long,GBPJPY,standard_00_50,long,stress
1769414400.0,1769425200.0,-1.1704,long,GBPJPY,standard_00_50,long,stress
1770620400.0,1770645600.0,-1.2623,long,GBPJPY,standard_00_50,long,stress
1770739200.0,1770768000.0,-1.2499,long,GBPJPY,standard_00_50,long,stress
1770771600.0,1770782400.0,-1.293,long,GBPJPY,standard_00_50,long,stress
1770814800.0,1770818400.0,-1.2355,long,GBPJPY,standard_00_50,long,stress
1770865200.0,1770894000.0,2.2533,long,GBPJPY,standard_00_50,long,stress
1771297200.0,1771300800.0,-1.4892,long,GBPJPY,standard_00_50,long,stress
1771808400.0,1771866000.0,-1.3352,long,GBPJPY,standard_00_50,long,stress
1772096400.0,1772118000.0,-1.4194,long,GBPJPY,standard_00_50,long,stress
1772197200.0,1772402400.0,-1.3257,long,GBPJPY,standard_00_50,long,stress
1772528400.0,1772550000.0,-1.3311,long,GBPJPY,standard_00_50,long,stress
1772672400.0,1772690400.0,-1.3664,long,GBPJPY,standard_00_50,long,stress
1773309600.0,1773381600.0,-1.5744,long,GBPJPY,standard_00_50,long,stress
1773608400.0,1773640800.0,-1.3698,long,GBPJPY,standard_00_50,long,stress
1773644400.0,1773666000.0,2.0415,long,GBPJPY,standard_00_50,long,stress
1773867600.0,1773900000.0,-1.4212,long,GBPJPY,standard_00_50,long,stress
1775246400.0,1775422800.0,-1.6336,long,GBPJPY,standard_00_50,long,stress
1776859200.0,1776877200.0,1.9275,long,GBPJPY,standard_00_50,long,stress
1776960000.0,1777060800.0,2.0608,long,GBPJPY,standard_00_50,long,stress
1777539600.0,1777543200.0,-1.3494,long,GBPJPY,standard_00_50,long,stress
1778446800.0,1778457600.0,2.0844,long,GBPJPY,standard_00_50,long,stress
1778562000.0,1778565600.0,-1.4798,long,GBPJPY,standard_00_50,long,stress
1778806800.0,1778824800.0,-1.3466,long,GBPJPY,standard_00_50,long,stress
1778832000.0,1778835600.0,-1.505,long,GBPJPY,standard_00_50,long,stress
1779192000.0,1779195600.0,-1.5262,long,GBPJPY,standard_00_50,long,stress
1779926400.0,1779930000.0,-1.6749,long,GBPJPY,standard_00_50,long,stress
1779940800.0,1779951600.0,1.8101,long,GBPJPY,standard_00_50,long,stress
1780466400.0,1780470000.0,-1.8354,long,GBPJPY,standard_00_50,long,stress
1780545600.0,1780556400.0,-1.7168,long,GBPJPY,standard_00_50,long,stress
1780675200.0,1780682400.0,-1.4054,long,GBPJPY,standard_00_50,long,stress
1781132400.0,1781179200.0,-1.4648,long,GBPJPY,standard_00_50,long,stress
1781470800.0,1781481600.0,1.9526,long,GBPJPY,standard_00_50,long,stress
1781578800.0,1781596800.0,1.8561,long,GBPJPY,standard_00_50,long,stress
1781683200.0,1781694000.0,-1.8158,long,GBPJPY,standard_00_50,long,stress
1781712000.0,1781719200.0,-1.6374,long,GBPJPY,standard_00_50,long,stress
1781780400.0,1781794800.0,2.118,long,GBPJPY,standard_00_50,long,stress
1781809200.0,1781841600.0,-1.2419,long,GBPJPY,standard_00_50,long,stress
1782302400.0,1782370800.0,2.0836,long,GBPJPY,standard_00_50,long,stress
1782820800.0,1782828000.0,2.0477,long,GBPJPY,standard_00_50,long,stress
1782972000.0,1782975600.0,-1.5426,long,GBPJPY,standard_00_50,long,stress
1723442400.0,1723460400.0,-1.2121,short,GBPJPY,big_figure_00,short,base
1724122800.0,1724162400.0,2.3586,short,GBPJPY,big_figure_00,short,base
1724720400.0,1724742000.0,-1.1847,short,GBPJPY,big_figure_00,short,base
1725879600.0,1725886800.0,2.3549,short,GBPJPY,big_figure_00,short,base
1726513200.0,1726527600.0,-1.1348,short,GBPJPY,big_figure_00,short,base
1726686000.0,1726700400.0,-1.1176,short,GBPJPY,big_figure_00,short,base
1726743600.0,1726812000.0,-1.0959,short,GBPJPY,big_figure_00,short,base
1727161200.0,1727164800.0,-1.1518,short,GBPJPY,big_figure_00,short,base
