candidate,fold,train_start,train_end,oos_start,oos_end,picked,status,trades,net_pnl,profit_factor,winrate,max_drawdown,run_dir,error
td120_lb120_top3_s0.6_w2-12,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT",ok,11,-1.37,0.559,0.091,1.5683,backtest_runs/portfolio_20260704_094803_ars1_dynamic_range_picker_td120_lb120_top3_s0.6_w2-12_f1_20260704_055013,
td120_lb120_top3_s0.6_w2-12,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT",ok,17,1.06,1.287,0.294,2.013,backtest_runs/portfolio_20260704_094810_ars1_dynamic_range_picker_td120_lb120_top3_s0.6_w2-12_f2_20260704_055013,
td120_lb120_top3_s0.6_w2-12,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,XRPUSDT,ok,4,-0.09,0.919,0.25,1.1295,backtest_runs/portfolio_20260704_094815_ars1_dynamic_range_picker_td120_lb120_top3_s0.6_w2-12_f3_20260704_055013,
td120_lb120_top5_s0.4_w1.5-8,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_094819_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w1.5-8_f0_20260704_055013,
td120_lb120_top5_s0.4_w1.5-8,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_094824_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w1.5-8_f1_20260704_055013,
td120_lb120_top5_s0.4_w1.5-8,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT",ok,23,2.15,1.454,0.348,2.1562,backtest_runs/portfolio_20260704_094836_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w1.5-8_f2_20260704_055013,
td120_lb120_top5_s0.4_w1.5-8,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_094846_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w1.5-8_f3_20260704_055013,
td120_lb120_top5_s0.4_w1.5-12,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_094852_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w1.5-12_f0_20260704_055013,
td120_lb120_top5_s0.4_w1.5-12,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_094858_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w1.5-12_f1_20260704_055013,
td120_lb120_top5_s0.4_w1.5-12,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT",ok,23,2.15,1.454,0.348,2.1562,backtest_runs/portfolio_20260704_094909_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w1.5-12_f2_20260704_055013,
td120_lb120_top5_s0.4_w1.5-12,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_094920_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w1.5-12_f3_20260704_055013,
td120_lb120_top5_s0.4_w2-8,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_094926_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w2-8_f0_20260704_055013,
td120_lb120_top5_s0.4_w2-8,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_094931_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w2-8_f1_20260704_055013,
td120_lb120_top5_s0.4_w2-8,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT",ok,22,2.35,1.557,0.364,1.8619,backtest_runs/portfolio_20260704_094943_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w2-8_f2_20260704_055013,
td120_lb120_top5_s0.4_w2-8,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_094953_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w2-8_f3_20260704_055013,
td120_lb120_top5_s0.4_w2-12,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_094958_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w2-12_f0_20260704_055013,
td120_lb120_top5_s0.4_w2-12,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_095003_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w2-12_f1_20260704_055013,
td120_lb120_top5_s0.4_w2-12,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT",ok,22,2.35,1.557,0.364,1.8619,backtest_runs/portfolio_20260704_095015_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w2-12_f2_20260704_055013,
td120_lb120_top5_s0.4_w2-12,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_095025_ars1_dynamic_range_picker_td120_lb120_top5_s0.4_w2-12_f3_20260704_055013,
td120_lb120_top5_s0.5_w1.5-8,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_095030_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w1.5-8_f0_20260704_055013,
td120_lb120_top5_s0.5_w1.5-8,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_095036_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w1.5-8_f1_20260704_055013,
td120_lb120_top5_s0.5_w1.5-8,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT",ok,23,2.15,1.454,0.348,2.1562,backtest_runs/portfolio_20260704_095047_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w1.5-8_f2_20260704_055013,
td120_lb120_top5_s0.5_w1.5-8,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_095057_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w1.5-8_f3_20260704_055013,
td120_lb120_top5_s0.5_w1.5-12,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_095103_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w1.5-12_f0_20260704_055013,
td120_lb120_top5_s0.5_w1.5-12,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_095109_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w1.5-12_f1_20260704_055013,
td120_lb120_top5_s0.5_w1.5-12,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT",ok,23,2.15,1.454,0.348,2.1562,backtest_runs/portfolio_20260704_095121_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w1.5-12_f2_20260704_055013,
td120_lb120_top5_s0.5_w1.5-12,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_095131_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w1.5-12_f3_20260704_055013,
td120_lb120_top5_s0.5_w2-8,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_095137_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w2-8_f0_20260704_055013,
td120_lb120_top5_s0.5_w2-8,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_095143_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w2-8_f1_20260704_055013,
td120_lb120_top5_s0.5_w2-8,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT",ok,22,2.35,1.557,0.364,1.8619,backtest_runs/portfolio_20260704_095154_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w2-8_f2_20260704_055013,
td120_lb120_top5_s0.5_w2-8,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_095204_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w2-8_f3_20260704_055013,
td120_lb120_top5_s0.5_w2-12,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_095209_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w2-12_f0_20260704_055013,
td120_lb120_top5_s0.5_w2-12,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_095215_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w2-12_f1_20260704_055013,
td120_lb120_top5_s0.5_w2-12,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT",ok,22,2.35,1.557,0.364,1.8619,backtest_runs/portfolio_20260704_095226_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w2-12_f2_20260704_055013,
td120_lb120_top5_s0.5_w2-12,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_095236_ars1_dynamic_range_picker_td120_lb120_top5_s0.5_w2-12_f3_20260704_055013,
td120_lb120_top5_s0.6_w1.5-8,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_095241_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w1.5-8_f0_20260704_055013,
td120_lb120_top5_s0.6_w1.5-8,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_095245_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w1.5-8_f1_20260704_055013,
td120_lb120_top5_s0.6_w1.5-8,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT",ok,23,2.15,1.454,0.348,2.1562,backtest_runs/portfolio_20260704_095257_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w1.5-8_f2_20260704_055013,
td120_lb120_top5_s0.6_w1.5-8,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT",ok,12,1.07,1.326,0.167,1.8754,backtest_runs/portfolio_20260704_095306_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w1.5-8_f3_20260704_055013,
td120_lb120_top5_s0.6_w1.5-12,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_095309_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w1.5-12_f0_20260704_055013,
td120_lb120_top5_s0.6_w1.5-12,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_095313_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w1.5-12_f1_20260704_055013,
td120_lb120_top5_s0.6_w1.5-12,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT",ok,23,2.15,1.454,0.348,2.1562,backtest_runs/portfolio_20260704_095325_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w1.5-12_f2_20260704_055013,
td120_lb120_top5_s0.6_w1.5-12,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT",ok,12,1.07,1.326,0.167,1.8754,backtest_runs/portfolio_20260704_095334_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w1.5-12_f3_20260704_055013,
td120_lb120_top5_s0.6_w2-8,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_095337_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w2-8_f0_20260704_055013,
td120_lb120_top5_s0.6_w2-8,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_095341_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w2-8_f1_20260704_055013,
td120_lb120_top5_s0.6_w2-8,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT",ok,22,2.35,1.557,0.364,1.8619,backtest_runs/portfolio_20260704_095352_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w2-8_f2_20260704_055013,
td120_lb120_top5_s0.6_w2-8,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,XRPUSDT,ok,4,-0.09,0.919,0.25,1.1295,backtest_runs/portfolio_20260704_095401_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w2-8_f3_20260704_055013,
td120_lb120_top5_s0.6_w2-12,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,1000PEPEUSDT,ok,22,-2.78,0.427,0.227,3.8566,backtest_runs/portfolio_20260704_095404_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w2-12_f0_20260704_055013,
td120_lb120_top5_s0.6_w2-12,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT",ok,24,-3.56,0.47,0.083,3.8465,backtest_runs/portfolio_20260704_095408_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w2-12_f1_20260704_055013,
td120_lb120_top5_s0.6_w2-12,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT",ok,22,2.35,1.557,0.364,1.8619,backtest_runs/portfolio_20260704_095419_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w2-12_f2_20260704_055013,
td120_lb120_top5_s0.6_w2-12,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,XRPUSDT,ok,4,-0.09,0.919,0.25,1.1295,backtest_runs/portfolio_20260704_095428_ars1_dynamic_range_picker_td120_lb120_top5_s0.6_w2-12_f3_20260704_055013,
td120_lb120_top8_s0.4_w1.5-8,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_095431_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w1.5-8_f0_20260704_055013,
td120_lb120_top8_s0.4_w1.5-8,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT,SOLUSDT,ATOMUSDT,AVAXUSDT",ok,41,-7.93,0.287,0.073,7.9335,backtest_runs/portfolio_20260704_095438_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w1.5-8_f1_20260704_055013,
td120_lb120_top8_s0.4_w1.5-8,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT,ADAUSDT,ETHUSDT,SUIUSDT",ok,41,2.85,1.327,0.317,3.542,backtest_runs/portfolio_20260704_095457_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w1.5-8_f2_20260704_055013,
td120_lb120_top8_s0.4_w1.5-8,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_095512_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w1.5-8_f3_20260704_055013,
td120_lb120_top8_s0.4_w1.5-12,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_095518_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w1.5-12_f0_20260704_055013,
td120_lb120_top8_s0.4_w1.5-12,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT,SOLUSDT,ATOMUSDT,AVAXUSDT",ok,41,-7.93,0.287,0.073,7.9335,backtest_runs/portfolio_20260704_095525_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w1.5-12_f1_20260704_055013,
td120_lb120_top8_s0.4_w1.5-12,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT,ADAUSDT,ETHUSDT,SUIUSDT",ok,41,2.85,1.327,0.317,3.542,backtest_runs/portfolio_20260704_095543_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w1.5-12_f2_20260704_055013,
td120_lb120_top8_s0.4_w1.5-12,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_095558_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w1.5-12_f3_20260704_055013,
td120_lb120_top8_s0.4_w2-8,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_095604_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w2-8_f0_20260704_055013,
td120_lb120_top8_s0.4_w2-8,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT,SOLUSDT,ATOMUSDT,AVAXUSDT",ok,41,-7.93,0.287,0.073,7.9335,backtest_runs/portfolio_20260704_095611_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w2-8_f1_20260704_055013,
td120_lb120_top8_s0.4_w2-8,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT,SUIUSDT,DOGEUSDT,XRPUSDT",ok,33,3.2,1.473,0.333,2.6219,backtest_runs/portfolio_20260704_095629_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w2-8_f2_20260704_055013,
td120_lb120_top8_s0.4_w2-8,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_095644_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w2-8_f3_20260704_055013,
td120_lb120_top8_s0.4_w2-12,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_095649_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w2-12_f0_20260704_055013,
td120_lb120_top8_s0.4_w2-12,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT,SOLUSDT,ATOMUSDT,AVAXUSDT",ok,41,-7.93,0.287,0.073,7.9335,backtest_runs/portfolio_20260704_095656_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w2-12_f1_20260704_055013,
td120_lb120_top8_s0.4_w2-12,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT,SUIUSDT,DOGEUSDT,XRPUSDT",ok,33,3.2,1.473,0.333,2.6219,backtest_runs/portfolio_20260704_095713_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w2-12_f2_20260704_055013,
td120_lb120_top8_s0.4_w2-12,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_095728_ars1_dynamic_range_picker_td120_lb120_top8_s0.4_w2-12_f3_20260704_055013,
td120_lb120_top8_s0.5_w1.5-8,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_095733_ars1_dynamic_range_picker_td120_lb120_top8_s0.5_w1.5-8_f0_20260704_055013,
td120_lb120_top8_s0.5_w1.5-8,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT,SOLUSDT,ATOMUSDT,AVAXUSDT",ok,41,-7.93,0.287,0.073,7.9335,backtest_runs/portfolio_20260704_095740_ars1_dynamic_range_picker_td120_lb120_top8_s0.5_w1.5-8_f1_20260704_055013,
td120_lb120_top8_s0.5_w1.5-8,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT,ADAUSDT,ETHUSDT,SUIUSDT",ok,41,2.85,1.327,0.317,3.542,backtest_runs/portfolio_20260704_095758_ars1_dynamic_range_picker_td120_lb120_top8_s0.5_w1.5-8_f2_20260704_055013,
td120_lb120_top8_s0.5_w1.5-8,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_095814_ars1_dynamic_range_picker_td120_lb120_top8_s0.5_w1.5-8_f3_20260704_055013,
td120_lb120_top8_s0.5_w1.5-12,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_095820_ars1_dynamic_range_picker_td120_lb120_top8_s0.5_w1.5-12_f0_20260704_055013,
td120_lb120_top8_s0.5_w1.5-12,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT,SOLUSDT,ATOMUSDT,AVAXUSDT",ok,41,-7.93,0.287,0.073,7.9335,backtest_runs/portfolio_20260704_095827_ars1_dynamic_range_picker_td120_lb120_top8_s0.5_w1.5-12_f1_20260704_055013,
td120_lb120_top8_s0.5_w1.5-12,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,SOLUSDT,1000PEPEUSDT,LTCUSDT,ADAUSDT,ETHUSDT,SUIUSDT",ok,41,2.85,1.327,0.317,3.542,backtest_runs/portfolio_20260704_095845_ars1_dynamic_range_picker_td120_lb120_top8_s0.5_w1.5-12_f2_20260704_055013,
td120_lb120_top8_s0.5_w1.5-12,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,1000PEPEUSDT,LINKUSDT,HYPEUSDT",ok,25,1.15,1.171,0.16,3.3837,backtest_runs/portfolio_20260704_095900_ars1_dynamic_range_picker_td120_lb120_top8_s0.5_w1.5-12_f3_20260704_055013,
td120_lb120_top8_s0.5_w2-8,0,2025-01-05,2025-05-05,2025-05-05,2025-08-03,"1000PEPEUSDT,DOGEUSDT",ok,33,-5.9,0.26,0.152,6.7002,backtest_runs/portfolio_20260704_095906_ars1_dynamic_range_picker_td120_lb120_top8_s0.5_w2-8_f0_20260704_055013,
td120_lb120_top8_s0.5_w2-8,1,2025-04-05,2025-08-03,2025-08-03,2025-11-01,"TAOUSDT,1000PEPEUSDT,DOTUSDT,LINKUSDT,XLMUSDT,SOLUSDT,ATOMUSDT,AVAXUSDT",ok,41,-7.93,0.287,0.073,7.9335,backtest_runs/portfolio_20260704_095913_ars1_dynamic_range_picker_td120_lb120_top8_s0.5_w2-8_f1_20260704_055013,
td120_lb120_top8_s0.5_w2-8,2,2025-07-04,2025-11-01,2025-11-01,2026-01-30,"BTCUSDT,TAOUSDT,1000PEPEUSDT,LTCUSDT,ETHUSDT,SUIUSDT,DOGEUSDT,XRPUSDT",ok,33,3.2,1.473,0.333,2.6219,backtest_runs/portfolio_20260704_095930_ars1_dynamic_range_picker_td120_lb120_top8_s0.5_w2-8_f2_20260704_055013,
td120_lb120_top8_s0.5_w2-8,3,2025-10-02,2026-01-30,2026-01-30,2026-04-30,"XRPUSDT,LINKUSDT,HYPEUSDT",ok,18,-0.26,0.945,0.167,2.5012,backtest_runs/portfolio_20260704_095945_ars1_dynamic_range_picker_td120_lb120_top8_s0.5_w2-8_f3_20260704_055013,
