entry_ts,exit_ts,r,side,symbol,setup,tp_rr,sl_atr,max_hold
1742284800.0,1742295600.0,1.5043,short,GBPUSD,round_level_sweep,2.0,1.0,48
1742317200.0,1742367600.0,1.7641,short,GBPUSD,round_level_sweep,2.0,1.0,48
1724133600.0,1724137200.0,-1.527,short,GBPUSD,round_level_sweep,2.0,1.0,96
1724140800.0,1724144400.0,-1.4737,short,GBPUSD,round_level_sweep,2.0,1.0,96
1729861200.0,1729875600.0,1.5662,short,GBPUSD,round_level_sweep,2.0,1.0,96
1730124000.0,1730138400.0,1.685,short,GBPUSD,round_level_sweep,2.0,1.0,96
1730214000.0,1730246400.0,-1.301,short,GBPUSD,round_level_sweep,2.0,1.0,96
1730804400.0,1730815200.0,-1.4438,short,GBPUSD,round_level_sweep,2.0,1.0,96
1742284800.0,1742295600.0,1.5043,short,GBPUSD,round_level_sweep,2.0,1.0,96
1742317200.0,1742367600.0,1.7641,short,GBPUSD,round_level_sweep,2.0,1.0,96
1724133600.0,1724137200.0,-1.527,short,GBPUSD,round_level_sweep,2.0,1.0,168
1724140800.0,1724144400.0,-1.4737,short,GBPUSD,round_level_sweep,2.0,1.0,168
1729861200.0,1729875600.0,1.5662,short,GBPUSD,round_level_sweep,2.0,1.0,168
1730124000.0,1730138400.0,1.685,short,GBPUSD,round_level_sweep,2.0,1.0,168
1730214000.0,1730246400.0,-1.301,short,GBPUSD,round_level_sweep,2.0,1.0,168
1730804400.0,1730815200.0,-1.4438,short,GBPUSD,round_level_sweep,2.0,1.0,168
1742284800.0,1742295600.0,1.5043,short,GBPUSD,round_level_sweep,2.0,1.0,168
1742317200.0,1742367600.0,1.7641,short,GBPUSD,round_level_sweep,2.0,1.0,168
1724133600.0,1724140800.0,-1.4054,short,GBPUSD,round_level_sweep,2.0,1.3,48
1729861200.0,1729879200.0,1.6663,short,GBPUSD,round_level_sweep,2.0,1.3,48
1730124000.0,1730170800.0,1.7577,short,GBPUSD,round_level_sweep,2.0,1.3,48
1730214000.0,1730275200.0,-1.2315,short,GBPUSD,round_level_sweep,2.0,1.3,48
1730804400.0,1730815200.0,-1.3414,short,GBPUSD,round_level_sweep,2.0,1.3,48
1742284800.0,1742295600.0,1.6187,short,GBPUSD,round_level_sweep,2.0,1.3,48
1742317200.0,1742367600.0,1.8185,short,GBPUSD,round_level_sweep,2.0,1.3,48
1724133600.0,1724140800.0,-1.4054,short,GBPUSD,round_level_sweep,2.0,1.3,96
1729861200.0,1729879200.0,1.6663,short,GBPUSD,round_level_sweep,2.0,1.3,96
1730124000.0,1730170800.0,1.7577,short,GBPUSD,round_level_sweep,2.0,1.3,96
1730214000.0,1730275200.0,-1.2315,short,GBPUSD,round_level_sweep,2.0,1.3,96
1730804400.0,1730815200.0,-1.3414,short,GBPUSD,round_level_sweep,2.0,1.3,96
1742284800.0,1742295600.0,1.6187,short,GBPUSD,round_level_sweep,2.0,1.3,96
1742317200.0,1742367600.0,1.8185,short,GBPUSD,round_level_sweep,2.0,1.3,96
1724133600.0,1724140800.0,-1.4054,short,GBPUSD,round_level_sweep,2.0,1.3,168
1729861200.0,1729879200.0,1.6663,short,GBPUSD,round_level_sweep,2.0,1.3,168
1730124000.0,1730170800.0,1.7577,short,GBPUSD,round_level_sweep,2.0,1.3,168
1730214000.0,1730275200.0,-1.2315,short,GBPUSD,round_level_sweep,2.0,1.3,168
1730804400.0,1730815200.0,-1.3414,short,GBPUSD,round_level_sweep,2.0,1.3,168
1742284800.0,1742295600.0,1.6187,short,GBPUSD,round_level_sweep,2.0,1.3,168
1742317200.0,1742367600.0,1.8185,short,GBPUSD,round_level_sweep,2.0,1.3,168
1724133600.0,1724140800.0,-1.3294,short,GBPUSD,round_level_sweep,2.0,1.6,48
1729861200.0,1729882800.0,1.7289,short,GBPUSD,round_level_sweep,2.0,1.6,48
1730124000.0,1730232000.0,-1.1969,short,GBPUSD,round_level_sweep,2.0,1.6,48
1730804400.0,1730815200.0,-1.2774,short,GBPUSD,round_level_sweep,2.0,1.6,48
1742284800.0,1742295600.0,1.6902,short,GBPUSD,round_level_sweep,2.0,1.6,48
1742317200.0,1742461200.0,1.8525,short,GBPUSD,round_level_sweep,2.0,1.6,48
1724133600.0,1724140800.0,-1.3294,short,GBPUSD,round_level_sweep,2.0,1.6,96
1729861200.0,1729882800.0,1.7289,short,GBPUSD,round_level_sweep,2.0,1.6,96
1730124000.0,1730232000.0,-1.1969,short,GBPUSD,round_level_sweep,2.0,1.6,96
1730804400.0,1730815200.0,-1.2774,short,GBPUSD,round_level_sweep,2.0,1.6,96
1742284800.0,1742295600.0,1.6902,short,GBPUSD,round_level_sweep,2.0,1.6,96
1742317200.0,1742461200.0,1.8525,short,GBPUSD,round_level_sweep,2.0,1.6,96
1724133600.0,1724140800.0,-1.3294,short,GBPUSD,round_level_sweep,2.0,1.6,168
1729861200.0,1729882800.0,1.7289,short,GBPUSD,round_level_sweep,2.0,1.6,168
1730124000.0,1730232000.0,-1.1969,short,GBPUSD,round_level_sweep,2.0,1.6,168
1730804400.0,1730815200.0,-1.2774,short,GBPUSD,round_level_sweep,2.0,1.6,168
1742284800.0,1742295600.0,1.6902,short,GBPUSD,round_level_sweep,2.0,1.6,168
1742317200.0,1742461200.0,1.8525,short,GBPUSD,round_level_sweep,2.0,1.6,168
1724133600.0,1724137200.0,-1.527,short,GBPUSD,round_level_sweep,2.5,1.0,48
1724140800.0,1724144400.0,-1.4737,short,GBPUSD,round_level_sweep,2.5,1.0,48
1729861200.0,1729879200.0,2.0662,short,GBPUSD,round_level_sweep,2.5,1.0,48
1730124000.0,1730170800.0,2.185,short,GBPUSD,round_level_sweep,2.5,1.0,48
1730214000.0,1730246400.0,-1.301,short,GBPUSD,round_level_sweep,2.5,1.0,48
1730804400.0,1730815200.0,-1.4438,short,GBPUSD,round_level_sweep,2.5,1.0,48
1742284800.0,1742295600.0,2.0043,short,GBPUSD,round_level_sweep,2.5,1.0,48
1742317200.0,1742367600.0,2.2641,short,GBPUSD,round_level_sweep,2.5,1.0,48
1724133600.0,1724137200.0,-1.527,short,GBPUSD,round_level_sweep,2.5,1.0,96
1724140800.0,1724144400.0,-1.4737,short,GBPUSD,round_level_sweep,2.5,1.0,96
1729861200.0,1729879200.0,2.0662,short,GBPUSD,round_level_sweep,2.5,1.0,96
1730124000.0,1730170800.0,2.185,short,GBPUSD,round_level_sweep,2.5,1.0,96
1730214000.0,1730246400.0,-1.301,short,GBPUSD,round_level_sweep,2.5,1.0,96
1730804400.0,1730815200.0,-1.4438,short,GBPUSD,round_level_sweep,2.5,1.0,96
1742284800.0,1742295600.0,2.0043,short,GBPUSD,round_level_sweep,2.5,1.0,96
1742317200.0,1742367600.0,2.2641,short,GBPUSD,round_level_sweep,2.5,1.0,96
1724133600.0,1724137200.0,-1.527,short,GBPUSD,round_level_sweep,2.5,1.0,168
1724140800.0,1724144400.0,-1.4737,short,GBPUSD,round_level_sweep,2.5,1.0,168
1729861200.0,1729879200.0,2.0662,short,GBPUSD,round_level_sweep,2.5,1.0,168
1730124000.0,1730170800.0,2.185,short,GBPUSD,round_level_sweep,2.5,1.0,168
1730214000.0,1730246400.0,-1.301,short,GBPUSD,round_level_sweep,2.5,1.0,168
1730804400.0,1730815200.0,-1.4438,short,GBPUSD,round_level_sweep,2.5,1.0,168
1742284800.0,1742295600.0,2.0043,short,GBPUSD,round_level_sweep,2.5,1.0,168
1742317200.0,1742367600.0,2.2641,short,GBPUSD,round_level_sweep,2.5,1.0,168
1724133600.0,1724140800.0,-1.4054,short,GBPUSD,round_level_sweep,2.5,1.3,48
1729861200.0,1729882800.0,2.1663,short,GBPUSD,round_level_sweep,2.5,1.3,48
