trades,net_r,pf,win_rate,avg_r,tag,symbol
19,-4.426,0.6966623260914262,0.3684,-0.2329,choch_long_rr2.0_sl1.0_h12_b0.2_cd10,GBPUSD
12,-5.3244,0.5308361310106003,0.3333,-0.4437,choch_long_rr2.0_sl1.0_h12_b0.2_cd10,USDJPY
18,-14.9067,0.2524222668004012,0.1667,-0.8282,choch_long_rr2.0_sl1.0_h12_b0.2_cd10,EURUSD
11,-1.9989,0.7432732690307086,0.2727,-0.1817,choch_long_rr2.0_sl1.0_h12_b0.2_cd20,XAUUSD
18,-3.1122,0.7655981682884945,0.3889,-0.1729,choch_long_rr2.0_sl1.0_h12_b0.2_cd20,GBPUSD
11,-7.0313,0.38043123882030544,0.2727,-0.6392,choch_long_rr2.0_sl1.0_h12_b0.2_cd20,USDJPY
17,-10.7401,0.38125579707222645,0.2353,-0.6318,choch_long_rr2.0_sl1.0_h12_b0.2_cd20,EURUSD
12,-3.0638,0.6538470229352615,0.25,-0.2553,choch_long_rr2.0_sl1.0_h12_b0.2_cd5,XAUUSD
12,-5.3244,0.5308361310106003,0.3333,-0.4437,choch_long_rr2.0_sl1.0_h12_b0.2_cd5,USDJPY
20,-5.8174,0.636012113324657,0.35,-0.2909,choch_long_rr2.0_sl1.0_h12_b0.2_cd5,GBPUSD
19,-13.2545,0.3390595392440411,0.2105,-0.6976,choch_long_rr2.0_sl1.0_h12_b0.2_cd5,EURUSD
25,1.5259,1.1081630917107335,0.48,0.061,choch_long_rr2.0_sl1.0_h6_b0.1_cd0,GBPUSD
15,-7.046,0.3795678283993449,0.2,-0.4697,choch_long_rr2.0_sl1.0_h6_b0.1_cd0,XAUUSD
19,-11.7562,0.2469959775563014,0.3158,-0.6187,choch_long_rr2.0_sl1.0_h6_b0.1_cd0,USDJPY
23,-12.5345,0.4012515226062242,0.2174,-0.545,choch_long_rr2.0_sl1.0_h6_b0.1_cd0,EURUSD
19,1.6895,1.143573401317187,0.4737,0.0889,choch_long_rr2.0_sl1.0_h6_b0.1_cd10,GBPUSD
14,-6.0062,0.41782335607940446,0.2143,-0.429,choch_long_rr2.0_sl1.0_h6_b0.1_cd10,XAUUSD
15,-13.258,0.06954221027588095,0.2,-0.8839,choch_long_rr2.0_sl1.0_h6_b0.1_cd10,USDJPY
18,-14.6715,0.19625395121042627,0.1667,-0.8151,choch_long_rr2.0_sl1.0_h6_b0.1_cd10,EURUSD
18,0.0349,1.0029933699856763,0.4444,0.0019,choch_long_rr2.0_sl1.0_h6_b0.1_cd20,GBPUSD
13,-4.9413,0.4659151093288946,0.2308,-0.3801,choch_long_rr2.0_sl1.0_h6_b0.1_cd20,XAUUSD
17,-11.9096,0.29418736961881287,0.1765,-0.7006,choch_long_rr2.0_sl1.0_h6_b0.1_cd20,EURUSD
15,-13.258,0.06954221027588095,0.2,-0.8839,choch_long_rr2.0_sl1.0_h6_b0.1_cd20,USDJPY
20,0.2981,1.0226538692443896,0.45,0.0149,choch_long_rr2.0_sl1.0_h6_b0.1_cd5,GBPUSD
14,-6.0062,0.41782335607940446,0.2143,-0.429,choch_long_rr2.0_sl1.0_h6_b0.1_cd5,XAUUSD
16,-12.5697,0.1178476935061654,0.25,-0.7856,choch_long_rr2.0_sl1.0_h6_b0.1_cd5,USDJPY
19,-14.424,0.26294220146450886,0.1579,-0.7592,choch_long_rr2.0_sl1.0_h6_b0.1_cd5,EURUSD
25,-3.063,0.8165582665564699,0.4,-0.1225,choch_long_rr2.0_sl1.0_h6_b0.2_cd0,GBPUSD
13,-5.6048,0.4347378824858301,0.2308,-0.4311,choch_long_rr2.0_sl1.0_h6_b0.2_cd0,XAUUSD
14,-7.1712,0.33823040862278986,0.3571,-0.5122,choch_long_rr2.0_sl1.0_h6_b0.2_cd0,USDJPY
23,-12.1814,0.4081355009863275,0.2174,-0.5296,choch_long_rr2.0_sl1.0_h6_b0.2_cd0,EURUSD
19,-4.3014,0.7004074525509316,0.3684,-0.2264,choch_long_rr2.0_sl1.0_h6_b0.2_cd10,GBPUSD
12,-4.565,0.4856685745189057,0.25,-0.3804,choch_long_rr2.0_sl1.0_h6_b0.2_cd10,XAUUSD
12,-6.3208,0.33274921090690285,0.3333,-0.5267,choch_long_rr2.0_sl1.0_h6_b0.2_cd10,USDJPY
18,-14.3184,0.20012513407222024,0.1667,-0.7955,choch_long_rr2.0_sl1.0_h6_b0.2_cd10,EURUSD
18,-2.9876,0.7709545604391392,0.3889,-0.166,choch_long_rr2.0_sl1.0_h6_b0.2_cd20,GBPUSD
11,-3.5001,0.5518839540630162,0.2727,-0.3182,choch_long_rr2.0_sl1.0_h6_b0.2_cd20,XAUUSD
11,-6.5264,0.3110451920742328,0.2727,-0.5933,choch_long_rr2.0_sl1.0_h6_b0.2_cd20,USDJPY
17,-11.5565,0.30047516721648865,0.1765,-0.6798,choch_long_rr2.0_sl1.0_h6_b0.2_cd20,EURUSD
12,-4.565,0.4856685745189057,0.25,-0.3804,choch_long_rr2.0_sl1.0_h6_b0.2_cd5,XAUUSD
20,-5.6928,0.6385271352284921,0.35,-0.2846,choch_long_rr2.0_sl1.0_h6_b0.2_cd5,GBPUSD
12,-6.3208,0.33274921090690285,0.3333,-0.5267,choch_long_rr2.0_sl1.0_h6_b0.2_cd5,USDJPY
19,-14.0709,0.26777369565896153,0.1579,-0.7406,choch_long_rr2.0_sl1.0_h6_b0.2_cd5,EURUSD
15,1.6746,1.2565925562723137,0.6,0.1116,choch_short_rr1.0_sl0.8_h12_b0.1_cd0,XAUUSD
24,-6.8418,0.5309980806142034,0.5417,-0.2851,choch_short_rr1.0_sl0.8_h12_b0.1_cd0,EURUSD
41,-8.0653,0.6369925285804302,0.6098,-0.1967,choch_short_rr1.0_sl0.8_h12_b0.1_cd0,GBPUSD
13,-9.1742,0.21469231230151595,0.3846,-0.7057,choch_short_rr1.0_sl0.8_h12_b0.1_cd0,USDJPY
10,3.1267,1.9484908236007885,0.7,0.3127,choch_short_rr1.0_sl0.8_h12_b0.1_cd10,XAUUSD
13,-5.7058,0.36262287756925826,0.4615,-0.4389,choch_short_rr1.0_sl0.8_h12_b0.1_cd10,EURUSD
10,-6.4093,0.24692155849038866,0.4,-0.6409,choch_short_rr1.0_sl0.8_h12_b0.1_cd10,USDJPY
22,-7.7019,0.455237973985189,0.5455,-0.3501,choch_short_rr1.0_sl0.8_h12_b0.1_cd10,GBPUSD
10,1.1421,1.2614219007507783,0.6,0.1142,choch_short_rr1.0_sl0.8_h12_b0.1_cd20,XAUUSD
12,-4.4413,0.422269918699187,0.5,-0.3701,choch_short_rr1.0_sl0.8_h12_b0.1_cd20,EURUSD
10,-6.4093,0.24692155849038866,0.4,-0.6409,choch_short_rr1.0_sl0.8_h12_b0.1_cd20,USDJPY
21,-8.4515,0.40221811983222644,0.5238,-0.4025,choch_short_rr1.0_sl0.8_h12_b0.1_cd20,GBPUSD
11,2.0695,1.4753428118611756,0.6364,0.1881,choch_short_rr1.0_sl0.8_h12_b0.1_cd5,XAUUSD
13,-3.7111,0.5172552845528455,0.5385,-0.2855,choch_short_rr1.0_sl0.8_h12_b0.1_cd5,EURUSD
10,-6.4093,0.24692155849038866,0.4,-0.6409,choch_short_rr1.0_sl0.8_h12_b0.1_cd5,USDJPY
25,-7.7714,0.49804615593290397,0.56,-0.3109,choch_short_rr1.0_sl0.8_h12_b0.1_cd5,GBPUSD
13,1.8999,1.351924573037454,0.6154,0.1461,choch_short_rr1.0_sl0.8_h12_b0.2_cd0,XAUUSD
38,-5.939,0.6947047544632531,0.6316,-0.1563,choch_short_rr1.0_sl0.8_h12_b0.2_cd0,GBPUSD
11,-6.1235,0.2874348352262148,0.4545,-0.5567,choch_short_rr1.0_sl0.8_h12_b0.2_cd0,USDJPY
23,-7.5004,0.4858513846997532,0.5217,-0.3261,choch_short_rr1.0_sl0.8_h12_b0.2_cd0,EURUSD
10,1.1945,1.276101980907473,0.6,0.1195,choch_short_rr1.0_sl0.8_h12_b0.2_cd10,XAUUSD
20,-4.9556,0.5652143396093983,0.6,-0.2478,choch_short_rr1.0_sl0.8_h12_b0.2_cd10,GBPUSD
9,-5.016,0.2914753866798503,0.4444,-0.5573,choch_short_rr1.0_sl0.8_h12_b0.2_cd10,USDJPY
13,-5.7058,0.36262287756925826,0.4615,-0.4389,choch_short_rr1.0_sl0.8_h12_b0.2_cd10,EURUSD
10,-0.7901,0.8536472418775238,0.5,-0.079,choch_short_rr1.0_sl0.8_h12_b0.2_cd20,XAUUSD
12,-4.4413,0.422269918699187,0.5,-0.3701,choch_short_rr1.0_sl0.8_h12_b0.2_cd20,EURUSD
9,-5.016,0.2914753866798503,0.4444,-0.5573,choch_short_rr1.0_sl0.8_h12_b0.2_cd20,USDJPY
19,-5.6851,0.5012107599712226,0.5789,-0.2992,choch_short_rr1.0_sl0.8_h12_b0.2_cd20,GBPUSD
10,1.1945,1.276101980907473,0.6,0.1195,choch_short_rr1.0_sl0.8_h12_b0.2_cd5,XAUUSD
13,-3.7111,0.5172552845528455,0.5385,-0.2855,choch_short_rr1.0_sl0.8_h12_b0.2_cd5,EURUSD
23,-5.0037,0.6071184604150471,0.6087,-0.2176,choch_short_rr1.0_sl0.8_h12_b0.2_cd5,GBPUSD
9,-5.016,0.2914753866798503,0.4444,-0.5573,choch_short_rr1.0_sl0.8_h12_b0.2_cd5,USDJPY
16,0.4406,1.0643361953156942,0.5,0.0275,choch_short_rr1.0_sl0.8_h6_b0.1_cd0,XAUUSD
25,-3.4824,0.7098773660357238,0.6,-0.1393,choch_short_rr1.0_sl0.8_h6_b0.1_cd0,EURUSD
41,-6.3307,0.6855404331412676,0.6098,-0.1544,choch_short_rr1.0_sl0.8_h6_b0.1_cd0,GBPUSD
13,-9.1742,0.21469231230151595,0.3846,-0.7057,choch_short_rr1.0_sl0.8_h6_b0.1_cd0,USDJPY
10,0.9788,1.2704913502459516,0.5,0.0979,choch_short_rr1.0_sl0.8_h6_b0.1_cd10,XAUUSD
13,-5.0854,0.39238903160284366,0.5385,-0.3912,choch_short_rr1.0_sl0.8_h6_b0.1_cd10,EURUSD
10,-6.4093,0.24692155849038866,0.4,-0.6409,choch_short_rr1.0_sl0.8_h6_b0.1_cd10,USDJPY
22,-8.8252,0.3976589427703648,0.5,-0.4011,choch_short_rr1.0_sl0.8_h6_b0.1_cd10,GBPUSD
10,-1.0058,0.7855848557846042,0.4,-0.1006,choch_short_rr1.0_sl0.8_h6_b0.1_cd20,XAUUSD
12,-3.8209,0.46222378606615055,0.5833,-0.3184,choch_short_rr1.0_sl0.8_h6_b0.1_cd20,EURUSD
10,-6.4093,0.24692155849038866,0.4,-0.6409,choch_short_rr1.0_sl0.8_h6_b0.1_cd20,USDJPY
21,-9.5748,0.3464969457052179,0.4762,-0.4559,choch_short_rr1.0_sl0.8_h6_b0.1_cd20,GBPUSD
11,-0.0784,0.9832328157748408,0.4545,-0.0071,choch_short_rr1.0_sl0.8_h6_b0.1_cd5,XAUUSD
13,-3.0907,0.5649964813511611,0.6154,-0.2377,choch_short_rr1.0_sl0.8_h6_b0.1_cd5,EURUSD
10,-6.4093,0.24692155849038866,0.4,-0.6409,choch_short_rr1.0_sl0.8_h6_b0.1_cd5,USDJPY
25,-8.8947,0.4439318066730434,0.52,-0.3558,choch_short_rr1.0_sl0.8_h6_b0.1_cd5,GBPUSD
14,0.1405,1.0224940362786379,0.5,0.01,choch_short_rr1.0_sl0.8_h6_b0.2_cd0,XAUUSD
24,-4.141,0.6550086643561717,0.5833,-0.1725,choch_short_rr1.0_sl0.8_h6_b0.2_cd0,EURUSD
38,-4.5211,0.7443395159466184,0.6316,-0.119,choch_short_rr1.0_sl0.8_h6_b0.2_cd0,GBPUSD
11,-6.1235,0.2874348352262148,0.4545,-0.5567,choch_short_rr1.0_sl0.8_h6_b0.2_cd0,USDJPY
10,-1.4788,0.7141752676949245,0.4,-0.1479,choch_short_rr1.0_sl0.8_h6_b0.2_cd10,XAUUSD
9,-5.016,0.2914753866798503,0.4444,-0.5573,choch_short_rr1.0_sl0.8_h6_b0.2_cd10,USDJPY
13,-5.0854,0.39238903160284366,0.5385,-0.3912,choch_short_rr1.0_sl0.8_h6_b0.2_cd10,EURUSD
20,-6.0789,0.4896483981462825,0.55,-0.3039,choch_short_rr1.0_sl0.8_h6_b0.2_cd10,GBPUSD
10,-3.4634,0.4455099982389011,0.3,-0.3463,choch_short_rr1.0_sl0.8_h6_b0.2_cd20,XAUUSD
12,-3.8209,0.46222378606615055,0.5833,-0.3184,choch_short_rr1.0_sl0.8_h6_b0.2_cd20,EURUSD
9,-5.016,0.2914753866798503,0.4444,-0.5573,choch_short_rr1.0_sl0.8_h6_b0.2_cd20,USDJPY
19,-6.8084,0.4284035193767211,0.5263,-0.3583,choch_short_rr1.0_sl0.8_h6_b0.2_cd20,GBPUSD
10,-1.4788,0.7141752676949245,0.4,-0.1479,choch_short_rr1.0_sl0.8_h6_b0.2_cd5,XAUUSD
13,-3.0907,0.5649964813511611,0.6154,-0.2377,choch_short_rr1.0_sl0.8_h6_b0.2_cd5,EURUSD
9,-5.016,0.2914753866798503,0.4444,-0.5573,choch_short_rr1.0_sl0.8_h6_b0.2_cd5,USDJPY
23,-6.127,0.5375604748930132,0.5652,-0.2664,choch_short_rr1.0_sl0.8_h6_b0.2_cd5,GBPUSD
14,3.0198,1.5638794487806698,0.6429,0.2157,choch_short_rr1.0_sl1.0_h12_b0.1_cd0,XAUUSD
24,-2.8426,0.7737359908303616,0.5833,-0.1184,choch_short_rr1.0_sl1.0_h12_b0.1_cd0,EURUSD
40,-4.9375,0.7574496723421397,0.6,-0.1234,choch_short_rr1.0_sl1.0_h12_b0.1_cd0,GBPUSD
12,-6.4136,0.3236953381206964,0.4167,-0.5345,choch_short_rr1.0_sl1.0_h12_b0.1_cd0,USDJPY
10,3.3012,2.015160367784987,0.7,0.3301,choch_short_rr1.0_sl1.0_h12_b0.1_cd10,XAUUSD
13,-4.6104,0.469153713298791,0.4615,-0.3546,choch_short_rr1.0_sl1.0_h12_b0.1_cd10,EURUSD
10,-5.5276,0.30979197362834954,0.4,-0.5528,choch_short_rr1.0_sl1.0_h12_b0.1_cd10,USDJPY
22,-5.7617,0.5697526807849697,0.5455,-0.2619,choch_short_rr1.0_sl1.0_h12_b0.1_cd10,GBPUSD
9,2.4247,1.758050397048709,0.6667,0.2694,choch_short_rr1.0_sl1.0_h12_b0.1_cd20,XAUUSD
9,-4.1826,0.37232126778318025,0.4444,-0.4647,choch_short_rr1.0_sl1.0_h12_b0.1_cd20,USDJPY
12,-5.353,0.3803824428187795,0.4167,-0.4461,choch_short_rr1.0_sl1.0_h12_b0.1_cd20,EURUSD
21,-8.5986,0.4203373377017352,0.4762,-0.4095,choch_short_rr1.0_sl1.0_h12_b0.1_cd20,GBPUSD
11,2.2555,1.524827810871184,0.6364,0.205,choch_short_rr1.0_sl1.0_h12_b0.1_cd5,XAUUSD
13,-4.6575,0.4608875821835355,0.4615,-0.3583,choch_short_rr1.0_sl1.0_h12_b0.1_cd5,EURUSD
10,-5.5276,0.30979197362834954,0.4,-0.5528,choch_short_rr1.0_sl1.0_h12_b0.1_cd5,USDJPY
25,-5.8896,0.5984427520471265,0.56,-0.2356,choch_short_rr1.0_sl1.0_h12_b0.1_cd5,GBPUSD
13,4.1199,1.9681808568138555,0.6923,0.3169,choch_short_rr1.0_sl1.0_h12_b0.2_cd0,XAUUSD
38,-2.3412,0.8683528359921053,0.6316,-0.0616,choch_short_rr1.0_sl1.0_h12_b0.2_cd0,GBPUSD
24,-2.8345,0.7743807310239429,0.5833,-0.1181,choch_short_rr1.0_sl1.0_h12_b0.2_cd0,EURUSD
11,-7.099,0.2653040103492885,0.3636,-0.6454,choch_short_rr1.0_sl1.0_h12_b0.2_cd0,USDJPY
10,3.3556,2.049444878811572,0.7,0.3356,choch_short_rr1.0_sl1.0_h12_b0.2_cd10,XAUUSD
20,-3.1645,0.7069717481688629,0.6,-0.1582,choch_short_rr1.0_sl1.0_h12_b0.2_cd10,GBPUSD
12,-3.2823,0.5538474085552338,0.5,-0.2735,choch_short_rr1.0_sl1.0_h12_b0.2_cd10,EURUSD
9,-6.213,0.24118810913798583,0.3333,-0.6903,choch_short_rr1.0_sl1.0_h12_b0.2_cd10,USDJPY
9,2.4258,1.7586551993745116,0.6667,0.2695,choch_short_rr1.0_sl1.0_h12_b0.2_cd20,XAUUSD
19,-3.9481,0.6344114896335875,0.5789,-0.2078,choch_short_rr1.0_sl1.0_h12_b0.2_cd20,GBPUSD
12,-5.353,0.3803824428187795,0.4167,-0.4461,choch_short_rr1.0_sl1.0_h12_b0.2_cd20,EURUSD
9,-6.213,0.24118810913798583,0.3333,-0.6903,choch_short_rr1.0_sl1.0_h12_b0.2_cd20,USDJPY
10,3.3556,2.049444878811572,0.7,0.3356,choch_short_rr1.0_sl1.0_h12_b0.2_cd5,XAUUSD
23,-3.2754,0.7286284776881141,0.6087,-0.1424,choch_short_rr1.0_sl1.0_h12_b0.2_cd5,GBPUSD
13,-4.6575,0.4608875821835355,0.4615,-0.3583,choch_short_rr1.0_sl1.0_h12_b0.2_cd5,EURUSD
9,-6.213,0.24118810913798583,0.3333,-0.6903,choch_short_rr1.0_sl1.0_h12_b0.2_cd5,USDJPY
15,3.1944,1.736902812060255,0.6,0.213,choch_short_rr1.0_sl1.0_h6_b0.1_cd0,XAUUSD
24,-0.7551,0.9247548628826532,0.625,-0.0315,choch_short_rr1.0_sl1.0_h6_b0.1_cd0,EURUSD
40,-4.1062,0.7650350770780164,0.575,-0.1027,choch_short_rr1.0_sl1.0_h6_b0.1_cd0,GBPUSD
12,-4.3187,0.4154756104163283,0.4167,-0.3599,choch_short_rr1.0_sl1.0_h6_b0.1_cd0,USDJPY
10,2.5447,2.1404051268262076,0.6,0.2545,choch_short_rr1.0_sl1.0_h6_b0.1_cd10,XAUUSD
13,-3.6893,0.4933532917685188,0.5385,-0.2838,choch_short_rr1.0_sl1.0_h6_b0.1_cd10,EURUSD
10,-4.4817,0.35632728682838555,0.4,-0.4482,choch_short_rr1.0_sl1.0_h6_b0.1_cd10,USDJPY
22,-5.9853,0.4963691593110238,0.5,-0.2721,choch_short_rr1.0_sl1.0_h6_b0.1_cd10,GBPUSD
9,1.6149,1.7237160527023396,0.5556,0.1794,choch_short_rr1.0_sl1.0_h6_b0.1_cd20,XAUUSD
9,-3.1367,0.4416398170069601,0.4444,-0.3485,choch_short_rr1.0_sl1.0_h6_b0.1_cd20,USDJPY
12,-3.9653,0.45545057540717954,0.5,-0.3304,choch_short_rr1.0_sl1.0_h6_b0.1_cd20,EURUSD
21,-6.785,0.4290787004703685,0.4762,-0.3231,choch_short_rr1.0_sl1.0_h6_b0.1_cd20,GBPUSD
11,1.499,1.4574166183515913,0.5455,0.1363,choch_short_rr1.0_sl1.0_h6_b0.1_cd5,XAUUSD
13,-4.4301,0.42812330570831075,0.4615,-0.3408,choch_short_rr1.0_sl1.0_h6_b0.1_cd5,EURUSD
10,-4.4817,0.35632728682838555,0.4,-0.4482,choch_short_rr1.0_sl1.0_h6_b0.1_cd5,USDJPY
25,-7.0118,0.48186628044454954,0.48,-0.2805,choch_short_rr1.0_sl1.0_h6_b0.1_cd5,GBPUSD
14,2.5123,1.5092534409016276,0.5714,0.1795,choch_short_rr1.0_sl1.0_h6_b0.2_cd0,XAUUSD
24,-0.5579,0.9444056919642857,0.625,-0.0232,choch_short_rr1.0_sl1.0_h6_b0.2_cd0,EURUSD
38,-2.1032,0.8642781549263056,0.6053,-0.0553,choch_short_rr1.0_sl1.0_h6_b0.2_cd0,GBPUSD
11,-5.0041,0.338746762513875,0.3636,-0.4549,choch_short_rr1.0_sl1.0_h6_b0.2_cd0,USDJPY
10,0.8169,1.2107857050703135,0.5,0.0817,choch_short_rr1.0_sl1.0_h6_b0.2_cd10,XAUUSD
13,-3.6893,0.4933532917685188,0.5385,-0.2838,choch_short_rr1.0_sl1.0_h6_b0.2_cd10,EURUSD
20,-4.2349,0.5823075709156903,0.55,-0.2117,choch_short_rr1.0_sl1.0_h6_b0.2_cd10,GBPUSD
9,-5.1671,0.27650905221299654,0.3333,-0.5741,choch_short_rr1.0_sl1.0_h6_b0.2_cd10,USDJPY
9,-0.1129,0.9708682750612824,0.4444,-0.0125,choch_short_rr1.0_sl1.0_h6_b0.2_cd20,XAUUSD
12,-3.9653,0.45545057540717954,0.5,-0.3304,choch_short_rr1.0_sl1.0_h6_b0.2_cd20,EURUSD
19,-5.0185,0.5050203179863495,0.5263,-0.2641,choch_short_rr1.0_sl1.0_h6_b0.2_cd20,GBPUSD
9,-5.1671,0.27650905221299654,0.3333,-0.5741,choch_short_rr1.0_sl1.0_h6_b0.2_cd20,USDJPY
10,0.8169,1.2107857050703135,0.5,0.0817,choch_short_rr1.0_sl1.0_h6_b0.2_cd5,XAUUSD
13,-4.4301,0.42812330570831075,0.4615,-0.3408,choch_short_rr1.0_sl1.0_h6_b0.2_cd5,EURUSD
9,-5.1671,0.27650905221299654,0.3333,-0.5741,choch_short_rr1.0_sl1.0_h6_b0.2_cd5,USDJPY
23,-5.2444,0.5548992149374072,0.5217,-0.228,choch_short_rr1.0_sl1.0_h6_b0.2_cd5,GBPUSD
14,4.7703,1.7312373536084371,0.5714,0.3407,choch_short_rr1.5_sl0.8_h12_b0.1_cd0,XAUUSD
40,-1.6797,0.9330057473785812,0.55,-0.042,choch_short_rr1.5_sl0.8_h12_b0.1_cd0,GBPUSD
22,-2.7094,0.8187352815242989,0.5,-0.1232,choch_short_rr1.5_sl0.8_h12_b0.1_cd0,EURUSD
12,-12.5168,0.14711293421823685,0.1667,-1.0431,choch_short_rr1.5_sl0.8_h12_b0.1_cd0,USDJPY
10,4.1267,1.93914567260645,0.6,0.4127,choch_short_rr1.5_sl0.8_h12_b0.1_cd10,XAUUSD
13,-5.2058,0.5071898518483458,0.3846,-0.4004,choch_short_rr1.5_sl0.8_h12_b0.1_cd10,EURUSD
22,-6.7019,0.6061968222629625,0.4545,-0.3046,choch_short_rr1.5_sl0.8_h12_b0.1_cd10,GBPUSD
10,-9.4093,0.1866307063267723,0.2,-0.9409,choch_short_rr1.5_sl0.8_h12_b0.1_cd10,USDJPY
9,2.7051,1.6143207521460692,0.5556,0.3006,choch_short_rr1.5_sl0.8_h12_b0.1_cd20,XAUUSD
12,-3.9413,0.5761587267448114,0.4167,-0.3284,choch_short_rr1.5_sl0.8_h12_b0.1_cd20,EURUSD
21,-7.9515,0.5327704131998308,0.4286,-0.3786,choch_short_rr1.5_sl0.8_h12_b0.1_cd20,GBPUSD
10,-9.4093,0.1866307063267723,0.2,-0.9409,choch_short_rr1.5_sl0.8_h12_b0.1_cd20,USDJPY
11,3.0695,1.5630766973015613,0.5455,0.279,choch_short_rr1.5_sl0.8_h12_b0.1_cd5,XAUUSD
13,-5.2111,0.5069355082885475,0.3846,-0.4009,choch_short_rr1.5_sl0.8_h12_b0.1_cd5,EURUSD
25,-6.3618,0.6535457941685817,0.48,-0.2545,choch_short_rr1.5_sl0.8_h12_b0.1_cd5,GBPUSD
10,-9.4093,0.1866307063267723,0.2,-0.9409,choch_short_rr1.5_sl0.8_h12_b0.1_cd5,USDJPY
13,5.8953,2.0920053347164083,0.6154,0.4535,choch_short_rr1.5_sl0.8_h12_b0.2_cd0,XAUUSD
38,1.0656,1.0476642035390313,0.5789,0.028,choch_short_rr1.5_sl0.8_h12_b0.2_cd0,GBPUSD
22,-2.6992,0.8194176835795333,0.5,-0.1227,choch_short_rr1.5_sl0.8_h12_b0.2_cd0,EURUSD
11,-11.1235,0.1625447016751365,0.1818,-1.0112,choch_short_rr1.5_sl0.8_h12_b0.2_cd0,USDJPY
10,4.1945,1.9695351686198372,0.6,0.4195,choch_short_rr1.5_sl0.8_h12_b0.2_cd10,XAUUSD
20,-3.9556,0.7229603378600794,0.5,-0.1978,choch_short_rr1.5_sl0.8_h12_b0.2_cd10,GBPUSD
13,-5.2058,0.5071898518483458,0.3846,-0.4004,choch_short_rr1.5_sl0.8_h12_b0.2_cd10,EURUSD
9,-8.016,0.2121867321867322,0.2222,-0.8907,choch_short_rr1.5_sl0.8_h12_b0.2_cd10,USDJPY
9,2.7822,1.6430899382844464,0.5556,0.3091,choch_short_rr1.5_sl0.8_h12_b0.2_cd20,XAUUSD
12,-3.9413,0.5761587267448114,0.4167,-0.3284,choch_short_rr1.5_sl0.8_h12_b0.2_cd20,EURUSD
19,-5.1851,0.6368494407519207,0.4737,-0.2729,choch_short_rr1.5_sl0.8_h12_b0.2_cd20,GBPUSD
9,-8.016,0.2121867321867322,0.2222,-0.8907,choch_short_rr1.5_sl0.8_h12_b0.2_cd20,USDJPY
10,4.1945,1.9695351686198372,0.6,0.4195,choch_short_rr1.5_sl0.8_h12_b0.2_cd5,XAUUSD
23,-3.5941,0.7698479783814245,0.5217,-0.1563,choch_short_rr1.5_sl0.8_h12_b0.2_cd5,GBPUSD
13,-5.2111,0.5069355082885475,0.3846,-0.4009,choch_short_rr1.5_sl0.8_h12_b0.2_cd5,EURUSD
9,-8.016,0.2121867321867322,0.2222,-0.8907,choch_short_rr1.5_sl0.8_h12_b0.2_cd5,USDJPY
15,4.2386,1.7373914858822916,0.5333,0.2826,choch_short_rr1.5_sl0.8_h6_b0.1_cd0,XAUUSD
23,-1.209,0.9080706236598384,0.5652,-0.0526,choch_short_rr1.5_sl0.8_h6_b0.1_cd0,EURUSD
40,-1.7463,0.9222640165594604,0.55,-0.0437,choch_short_rr1.5_sl0.8_h6_b0.1_cd0,GBPUSD
12,-12.5168,0.14711293421823685,0.1667,-1.0431,choch_short_rr1.5_sl0.8_h6_b0.1_cd0,USDJPY
10,2.1811,1.6027469186978391,0.5,0.2181,choch_short_rr1.5_sl0.8_h6_b0.1_cd10,XAUUSD
13,-4.5854,0.540587115519487,0.4615,-0.3527,choch_short_rr1.5_sl0.8_h6_b0.1_cd10,EURUSD
22,-7.5278,0.5341073661018209,0.4545,-0.3422,choch_short_rr1.5_sl0.8_h6_b0.1_cd10,GBPUSD
10,-9.4093,0.1866307063267723,0.2,-0.9409,choch_short_rr1.5_sl0.8_h6_b0.1_cd10,USDJPY
9,0.7688,1.212457856629636,0.4444,0.0854,choch_short_rr1.5_sl0.8_h6_b0.1_cd20,XAUUSD
12,-3.3209,0.6190099237079103,0.5,-0.2767,choch_short_rr1.5_sl0.8_h6_b0.1_cd20,EURUSD
21,-8.7774,0.4567701048410056,0.4286,-0.418,choch_short_rr1.5_sl0.8_h6_b0.1_cd20,GBPUSD
10,-9.4093,0.1866307063267723,0.2,-0.9409,choch_short_rr1.5_sl0.8_h6_b0.1_cd20,USDJPY
11,1.1239,1.2403652850849054,0.4545,0.1022,choch_short_rr1.5_sl0.8_h6_b0.1_cd5,XAUUSD
13,-3.9019,0.5803280451734337,0.4615,-0.3001,choch_short_rr1.5_sl0.8_h6_b0.1_cd5,EURUSD
25,-8.311,0.5374683473857028,0.44,-0.3324,choch_short_rr1.5_sl0.8_h6_b0.1_cd5,GBPUSD
10,-9.4093,0.1866307063267723,0.2,-0.9409,choch_short_rr1.5_sl0.8_h6_b0.1_cd5,USDJPY
14,3.6359,1.5821072349145866,0.5,0.2597,choch_short_rr1.5_sl0.8_h6_b0.2_cd0,XAUUSD
38,1.3157,1.0677082529243151,0.5789,0.0346,choch_short_rr1.5_sl0.8_h6_b0.2_cd0,GBPUSD
23,-0.9624,0.9268214790820749,0.5652,-0.0418,choch_short_rr1.5_sl0.8_h6_b0.2_cd0,EURUSD
11,-11.1235,0.1625447016751365,0.1818,-1.0112,choch_short_rr1.5_sl0.8_h6_b0.2_cd0,USDJPY
