run_id,tag,run_dir,passed,fail_reasons,score,trades,net_pnl,profit_factor,winrate,max_drawdown,negative_months,positive_months,max_negative_streak,worst_month_pnl,overrides_json
167,elder_ema50_force_canonical_v1_r167,/root/by-bot/backtest_runs/portfolio_20260618_133344_elder_ema50_force_canonical_v1_r167,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2337.2665077799998,3959,-97.49,0.705,0.477,97.504,12,0,12,-18.050362700000004,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
168,elder_ema50_force_canonical_v1_r168,/root/by-bot/backtest_runs/portfolio_20260618_133455_elder_ema50_force_canonical_v1_r168,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2353.302863652,4269,-98.92,0.653,0.473,98.92,12,0,12,-26.25633118,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
169,elder_ema50_force_canonical_v1_r169,/root/by-bot/backtest_runs/portfolio_20260618_133602_elder_ema50_force_canonical_v1_r169,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2353.7821438879996,4522,-98.21,0.728,0.414,98.2496,12,0,12,-28.164959920000012,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
170,elder_ema50_force_canonical_v1_r170,/root/by-bot/backtest_runs/portfolio_20260618_133720_elder_ema50_force_canonical_v1_r170,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2355.8849953379995,4966,-99.29,0.699,0.413,99.3215,12,0,12,-27.209996670000006,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
171,elder_ema50_force_canonical_v1_r171,/root/by-bot/backtest_runs/portfolio_20260618_133839_elder_ema50_force_canonical_v1_r171,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2350.58485032,4224,-98.1,0.721,0.407,98.1665,12,0,12,-26.094178800000012,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
172,elder_ema50_force_canonical_v1_r172,/root/by-bot/backtest_runs/portfolio_20260618_133958_elder_ema50_force_canonical_v1_r172,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2352.4174285639997,4645,-99.31,0.68,0.403,99.3228,12,0,12,-24.71416325999999,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
173,elder_ema50_force_canonical_v1_r173,/root/by-bot/backtest_runs/portfolio_20260618_134120_elder_ema50_force_canonical_v1_r173,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2338.289427794,3959,-97.38,0.726,0.403,97.4278,12,0,12,-18.984162709999982,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
174,elder_ema50_force_canonical_v1_r174,/root/by-bot/backtest_runs/portfolio_20260618_134239_elder_ema50_force_canonical_v1_r174,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2349.382306688,4253,-98.81,0.682,0.4,98.8093,12,0,12,-23.708361919999977,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
175,elder_ema50_force_canonical_v1_r175,/root/by-bot/backtest_runs/portfolio_20260618_134346_elder_ema50_force_canonical_v1_r175,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2354.0719079059995,4525,-98.27,0.731,0.34,98.3204,12,0,12,-28.21936278999999,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
176,elder_ema50_force_canonical_v1_r176,/root/by-bot/backtest_runs/portfolio_20260618_134525_elder_ema50_force_canonical_v1_r176,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2359.062935244,4986,-99.33,0.699,0.341,99.3547,12,0,12,-29.398239459999992,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
177,elder_ema50_force_canonical_v1_r177,/root/by-bot/backtest_runs/portfolio_20260618_134648_elder_ema50_force_canonical_v1_r177,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2354.5780910239996,4236,-98.48,0.706,0.328,98.5437,12,0,12,-28.081922159999987,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
178,elder_ema50_force_canonical_v1_r178,/root/by-bot/backtest_runs/portfolio_20260618_134817_elder_ema50_force_canonical_v1_r178,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2354.1891242859997,4647,-99.37,0.676,0.331,99.3738,12,0,12,-25.85537449,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
179,elder_ema50_force_canonical_v1_r179,/root/by-bot/backtest_runs/portfolio_20260618_134939_elder_ema50_force_canonical_v1_r179,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2339.809838346,3959,-97.53,0.725,0.327,97.5626,12,0,12,-19.749027389999977,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
180,elder_ema50_force_canonical_v1_r180,/root/by-bot/backtest_runs/portfolio_20260618_135102_elder_ema50_force_canonical_v1_r180,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2353.541546148,4268,-98.92,0.674,0.333,98.9215,12,0,12,-26.42467582,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""0.75"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
181,elder_ema50_force_canonical_v1_r181,/root/by-bot/backtest_runs/portfolio_20260618_135202_elder_ema50_force_canonical_v1_r181,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2333.8030753219996,3884,-95.42,0.719,0.489,95.5077,12,0,12,-20.202625229999988,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
182,elder_ema50_force_canonical_v1_r182,/root/by-bot/backtest_runs/portfolio_20260618_135316_elder_ema50_force_canonical_v1_r182,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2324.05501499,4180,-95.12,0.751,0.495,95.2606,12,0,12,-13.849867849999987,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
183,elder_ema50_force_canonical_v1_r183,/root/by-bot/backtest_runs/portfolio_20260618_135421_elder_ema50_force_canonical_v1_r183,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2330.647936446,3547,-94.22,0.716,0.483,94.3645,12,0,12,-20.610668889999985,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
184,elder_ema50_force_canonical_v1_r184,/root/by-bot/backtest_runs/portfolio_20260618_135540_elder_ema50_force_canonical_v1_r184,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2324.477526436,3825,-94.52,0.744,0.488,94.5986,12,0,12,-15.61166174,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
185,elder_ema50_force_canonical_v1_r185,/root/by-bot/backtest_runs/portfolio_20260618_135655_elder_ema50_force_canonical_v1_r185,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2320.830179048,3302,-92.45,0.715,0.485,92.563,12,0,12,-17.688699320000012,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
186,elder_ema50_force_canonical_v1_r186,/root/by-bot/backtest_runs/portfolio_20260618_135811_elder_ema50_force_canonical_v1_r186,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2321.215098886,3550,-93.5,0.729,0.488,93.7134,12,0,12,-15.420213489999998,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""0.75"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
187,elder_ema50_force_canonical_v1_r187,/root/by-bot/backtest_runs/portfolio_20260618_135924_elder_ema50_force_canonical_v1_r187,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2333.722892024,3880,-95.16,0.753,0.49,95.3016,12,0,12,-20.662637159999992,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
188,elder_ema50_force_canonical_v1_r188,/root/by-bot/backtest_runs/portfolio_20260618_140127_elder_ema50_force_canonical_v1_r188,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2320.5628209379997,4175,-94.26,0.791,0.499,94.4705,12,0,12,-13.221300669999978,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
189,elder_ema50_force_canonical_v1_r189,/root/by-bot/backtest_runs/portfolio_20260618_140231_elder_ema50_force_canonical_v1_r189,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2328.505609372,3534,-93.16,0.762,0.487,93.3581,12,0,12,-21.426720980000006,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
190,elder_ema50_force_canonical_v1_r190,/root/by-bot/backtest_runs/portfolio_20260618_140337_elder_ema50_force_canonical_v1_r190,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2321.360413582,3810,-93.32,0.783,0.492,93.3905,12,0,12,-16.13958113,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
191,elder_ema50_force_canonical_v1_r191,/root/by-bot/backtest_runs/portfolio_20260618_140436_elder_ema50_force_canonical_v1_r191,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2320.3676385319995,3301,-91.79,0.749,0.488,91.9665,12,0,12,-18.776170380000003,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
192,elder_ema50_force_canonical_v1_r192,/root/by-bot/backtest_runs/portfolio_20260618_140610_elder_ema50_force_canonical_v1_r192,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2318.6737999940005,3548,-92.34,0.767,0.49,92.7318,11,1,11,-17.287285710000013,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.0"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
193,elder_ema50_force_canonical_v1_r193,/root/by-bot/backtest_runs/portfolio_20260618_140713_elder_ema50_force_canonical_v1_r193,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2332.650560258,3883,-95.06,0.766,0.417,95.2094,12,0,12,-20.114114470000004,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
194,elder_ema50_force_canonical_v1_r194,/root/by-bot/backtest_runs/portfolio_20260618_140828_elder_ema50_force_canonical_v1_r194,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2322.592990154,4171,-94.16,0.799,0.424,94.4,12,0,12,-14.857850110000003,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""1.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
195,elder_ema50_force_canonical_v1_r195,/root/by-bot/backtest_runs/portfolio_20260618_140937_elder_ema50_force_canonical_v1_r195,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2330.3187142559996,3540,-93.7,0.765,0.409,93.912,12,0,12,-21.46765304000001,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
196,elder_ema50_force_canonical_v1_r196,/root/by-bot/backtest_runs/portfolio_20260618_141116_elder_ema50_force_canonical_v1_r196,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2322.56543314,3802,-93.41,0.791,0.418,93.5204,12,0,12,-16.737595100000014,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.0"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
197,elder_ema50_force_canonical_v1_r197,/root/by-bot/backtest_runs/portfolio_20260618_141241_elder_ema50_force_canonical_v1_r197,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2322.7879871160003,3297,-92.07,0.756,0.411,92.2858,12,0,12,-19.808847939999982,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""1""}"
198,elder_ema50_force_canonical_v1_r198,/root/by-bot/backtest_runs/portfolio_20260618_141356_elder_ema50_force_canonical_v1_r198,False,pf<1.15;dd>10.0;net<4.0;neg_months>5;neg_streak>3,-2320.223094966,3550,-92.48,0.775,0.418,92.8709,11,1,11,-18.07521069,"{""ETS2_ENTRY_MIN_BODY_FRAC"": ""0.3"", ""ETS2_ENTRY_RETEST_BARS"": ""3"", ""ETS2_ENTRY_TF"": ""15"", ""ETS2_OSC_OB"": ""58"", ""ETS2_OSC_OS"": ""25"", ""ETS2_OSC_PERIOD"": ""2"", ""ETS2_OSC_TYPE"": ""force"", ""ETS2_SL_ATR_MULT"": ""1.0"", ""ETS2_TP1_ATR_MULT"": ""1.25"", ""ETS2_TP_ATR_MULT"": ""2.5"", ""ETS2_WAVE_LOOKBACK"": ""3""}"
